tolerance_factor,octahedral_factor,lattice_strain,bandgap_eV,m_eff_e,m_eff_h,defect_level_eV,dos_band_edge_cm^-3eV^-1,electronegativity_diff,ionic_radius_ratio,additive_dipole_D,binding_energy_eV,charge_transfer_e,adsorption_geometry_index,defect_formation_energy_Ef_eV,trap_density_Nt_cm^-3,PL_lifetime_tau_ns,operational_stability_t80_h
0.8926015926602661,0.6423385554504122,-0.008584916002454604,1.557238438546148,0.2385999500357246,0.2626133965631097,0.5816973568708153,2.334129803447662e+22,1.022583561422481,1.857914429488122,2.2236141612438844,1.1569303390065835,0.2501309163103221,0.5413674135575552,0.5227373515911913,5.3725174776380584e+16,35.33475925299095,248.4081062395643
0.898252465024609,0.6009499541129936,0.003150909432157039,1.7360420415392523,0.2028222359639348,0.23170832684435222,0.5122061790164478,2.092807473212325e+22,0.9613041020801477,1.9943138795559714,2.103779406846964,1.2134570020418196,0.23619406629059425,0.6019822375461452,0.49733517844686576,8.231264180032426e+16,15.949747763642751,207.19140316162077
0.9331313741227708,0.5739372596571934,0.01237710696149668,1.7442669958770163,0.22070563325919598,0.2303377882015751,0.47228894808052185,1.3720706376380327e+22,0.9401152694288576,1.7027494511756243,2.297978528353661,1.2559704076867195,0.24144263544151537,0.3995129928446014,0.5146859490667308,7.383180761345891e+16,56.57592520703415,311.82945960460427
0.9196150663899673,0.6309203607872067,-0.0033413323884336145,1.5508498376623265,0.2202314272536295,0.2558716215009509,0.7343526952389154,1.3180987420248084e+22,1.0021130718675964,1.5066565275594477,3.207058453059392,1.1151629496249689,0.2747906075764278,0.4412476730497803,0.4899364119086527,5.385396303957165e+16,61.736104749132586,246.72829180556903
0.9594274199778582,0.5636273037638441,0.0015256924874093413,1.515845513545869,0.2137716498340227,0.29164073642086236,0.6198348155514571,4.0721684050667435e+22,0.9610523093745346,1.8095709668087567,3.463531974668766,1.3328789897796973,0.12666765971383506,0.41462997439186566,0.6059456598426274,4.078003554989495e+16,52.52729941155581,371.39768945198676
0.9227592777343636,0.6319092020364107,0.00206708916010856,1.62751196484314,0.16735327684247098,0.18960847452514057,0.28983131795971206,2.622641384971506e+22,1.011585640948383,1.8690841957228626,2.5988376766732952,1.5093324365076424,0.2183792920172597,0.67235779090939,0.7823120075228512,3.6053250038200344e+16,107.61722478346503,466.0549216059823
0.9076308889599413,0.6106363060595892,-0.002846645504352707,1.7094801980077265,0.22865241866248376,0.23396221760705024,0.6357344749913166,1.1492183462242052e+22,0.9353297174287726,1.714707414824876,1.2324627081256736,1.7941649933158093,0.1339113758134709,0.743719727720029,0.8295517124918322,1.5145011531655342e+16,132.64070671318734,504.8552086358906
0.9939694630676466,0.570183765545404,0.0067690123769435775,1.6328655214966323,0.2105503553630441,0.316158696798183,0.6600339288501182,1.845064419055605e+22,1.0886741950375327,1.851060238358936,2.9336871792952435,0.9398988901572087,0.1221399193315457,0.44300226441631974,0.4550303557402541,1.3210738886734616e+17,10.0,146.5156095107359
0.9432267109854039,0.6264317407667279,-0.006800656312549874,1.4852681294913939,0.1558074369168273,0.282984758232804,0.6195352673049296,1.9008503135776864e+22,0.9367995084318834,1.9306948339352221,1.9643356545193726,0.9132120932585645,0.21252134349757928,0.33578459001984645,0.4403191678909414,1.1338718882917987e+17,10.0,223.0897831380285
0.9520258461406377,0.6273294862844319,0.013326455186959341,1.4581619207439016,0.18548958258391987,0.27957230882219036,0.5750663167577651,1.5715483065936616e+22,0.8509220869842972,1.6243231773841775,2.7117260492775195,1.0194853915346556,0.14996955875465356,0.3431925569810967,0.33127074523286837,1.936939246945594e+17,10.0,186.17514119421827
0.9072575544135962,0.6578759802904979,0.006262055616322454,1.3834094422301413,0.1636075501242773,0.26630786045515575,0.6550952733271862,3.5584702281166963e+22,1.2817226184050896,1.698488943998749,1.794574864280826,1.4378000909376336,0.0766744590546943,0.6730528109539822,0.7641899769245216,3.3710958800485044e+16,52.86488865347326,332.50837965757097
0.9336685182642445,0.6483073506204647,-0.009367686006728946,1.579023027139288,0.1572137814936862,0.26241925106130015,0.5882626846422028,1.5112295229918397e+22,1.1001756347136427,1.8376156735993006,1.9326199407955358,1.6194733525925589,0.12408152475533099,0.42460000071104764,0.7375434437009696,2.7246690003880544e+16,76.2988061219098,350.93639446069926
0.9533276776912959,0.6245637010363141,0.016980096848862532,1.643468014747953,0.22559972733079048,0.2312729958471302,0.5578723610243244,1.5258615809547193e+22,0.9327035875877078,1.7026081584010073,2.4679279318904563,1.2135767900613545,0.03671701928342942,0.5058556917582753,0.6243336128002778,3.3340131616479456e+16,43.29479837657267,262.31112908486705
0.9154701926773309,0.5436204524395618,0.0016810146126159543,1.6602267789694185,0.15561879438314333,0.22767133929743896,0.5134150300909854,2.3148341733834126e+22,0.911570641655307,1.7528012185867685,2.698312539651235,1.9419024118386512,0.1575365343290655,0.5794037170521975,0.8882907508291,1.7853564693350434e+16,134.09491520766113,640.460561746501
0.9612709405503701,0.7224293494087028,-0.007229475172350517,1.7227640554632349,0.16036645114651588,0.2822452979024146,0.39283954964084333,1.0257178059473213e+22,1.0687369233524342,1.8342063713487649,1.2572457032926143,1.5690463527342242,0.18511757596538553,0.6465366404813979,0.7039026680425641,1.685412408507141e+16,104.25199518105202,315.8084259968224
0.9319808393024358,0.5298191894464095,0.011045545249911913,1.77204644009929,0.2593466889901648,0.22841569744450896,0.3627270760123375,1.2431932383024327e+22,0.9354067273464902,1.6810617217379862,2.027072287671629,1.5470047873947508,0.2282730939140503,0.24449033606420606,0.8208814887474383,3.9636026230614744e+16,116.29697880655316,440.1382584391323
0.9412491875062017,0.6474631587141154,0.0049467151944802504,1.3437551528483995,0.18656342595051914,0.26135330327179446,0.5772954956087304,3.1182132173228265e+22,1.1039158806509093,1.611521603870051,2.9340229940291054,1.7741629657196567,0.21106959048447224,0.4741899375052972,0.8309127249179883,2.792369546661833e+16,118.20072127365198,445.4022340891462
0.931948801633118,0.6215641908443149,-0.01771959704234038,1.6107143650146991,0.21972982383091427,0.25606941965300245,0.5755053858851366,1.5635643023448804e+22,1.0518847322097238,1.7500801743465402,2.097974310523452,1.7908449517961307,0.25055730656917546,0.5466815976616006,0.9244785469147002,1.3054872010037646e+16,152.11355310650464,425.7461593206282
1.0055683455352682,0.5412928813759442,-0.005256603172438537,1.6158889234071014,0.23374494603707613,0.3376755032993679,0.49572865824716844,1.0942770407670549e+22,1.029027249258105,1.8261960771657506,1.9483199444989714,1.609454140610975,0.1413842377387919,0.24821933158542864,0.8673273663309713,2.390179567900858e+16,127.4289308390108,508.01427698615123
0.9495950832578619,0.593784953056075,0.002790973372215437,1.5389080387372998,0.22322640825531717,0.24358310814653245,0.4143334654282571,1.7178057237527332e+22,1.0189611901473596,1.875739230441948,2.2930736314722227,0.8639029105145176,0.058390659674753,0.35405699608619,0.4326646333666825,5.623527440128698e+16,10.0,111.58944094135401
0.9182686721313229,0.596062355687768,-0.02159566677642659,1.4257483145083585,0.20448718527474438,0.2967385324900801,0.3869980990715749,1.6929095451707164e+22,1.1461290750252633,1.672084352387407,3.3044904853717245,2.37669080734945,0.2371563188971506,0.6459764223223383,1.050631547165197,3953879120494311.0,171.32501031782402,642.0571300225195
0.9746763473630956,0.6652791357905261,0.0008507008538739401,1.7666944752105156,0.19888207762326413,0.2782922042265566,0.4637807644414538,2.9330373444209685e+22,0.9799644777930474,1.7103707803746686,2.925591677521315,1.0943093719890693,0.09110845609483417,0.33396187149934176,0.4804811161754609,6.790952546403923e+16,18.5252142686897,278.78866143819096
0.9133746905008693,0.5643344549859894,0.0015797937270525988,1.4617099233428847,0.21612819046542298,0.2453102845035067,0.5701873209510385,2.615503923935888e+22,1.0140967271931396,1.8750305483473628,2.6757410874883387,2.015580690918106,0.22290485960886328,0.6985295072262334,0.8800593359791894,1.903982738680355e+16,150.01643551815997,601.8433450644051
0.9562659078501426,0.5869027496787823,-0.011834918823758225,1.2211146710850593,0.1932601234166674,0.20024050656957762,0.7238397050902095,1.7415854299091648e+22,0.9243118075900254,1.6798729717574743,2.423126098967787,0.5264376738314898,0.06753809086156945,0.5673946250972511,0.2,1.2750870056182952e+17,10.0,100.0
0.8912098962836067,0.48319651974893685,0.002706448862599635,1.5530108427665352,0.22084660771591638,0.2478814576756141,0.4975488696531997,3.400693726404136e+22,1.0605037277187763,1.7032762127400758,2.8509378894633963,1.2155214771129468,0.1648286040032922,0.6897406518581292,0.5118898688512843,5.1134816210694856e+16,55.677542400222876,270.57510833538777
0.910154418533047,0.6867381396561788,7.463839125033537e-05,1.514320449967136,0.19223123241592974,0.28596945706988797,0.528775604248073,2.8523203338767727e+22,0.9136434019340107,1.9436802768799213,2.8747634416769667,1.3228823237479341,0.09994874911341303,0.515559463871174,0.5450888314075156,2.857569883850928e+16,64.68410508702226,366.07502327752155
0.9559058370760737,0.5464765878489964,-0.011912941058850147,1.8286545909220204,0.19563391693337817,0.20100729679083343,0.6125944369470263,1.8685559784710989e+22,1.1221086306601016,1.7565768094886438,2.1826088600635485,1.8314929051920295,0.17584021030066357,0.5509783397084906,0.8226448530048279,6961731835056452.0,141.73790704156488,490.78638191580575
0.9721539973998623,0.6163455432119587,0.009195605468628252,1.6234540931290626,0.2564528036963044,0.283428380061412,0.4936180539601948,1.0732457647453671e+22,1.1318326854211083,1.6848405640914157,2.1010940771042503,1.6446055442528418,0.12689635124452295,0.3627660075615241,0.7369720592599014,2.54133582090075e+16,62.080214924131596,406.01590827538155
0.955141048435699,0.5949296085139067,0.00837853794767805,1.5042105879753151,0.18558829252042092,0.30371547481684696,0.5368748213112147,3.615792648206394e+22,0.8338512408265525,1.8142769817290219,2.3784218295193895,1.6658581563456045,0.16763542324582942,0.37994855831440666,0.8018667010817865,2.1119292153872216e+16,97.45829713626402,388.9447257033487
0.9465305515283527,0.595099951660833,-0.0028973708685236126,1.520471736441039,0.2005772416828423,0.25384028279647597,0.5821983533413152,2.84217254197473e+22,1.1026298662048184,1.8603046467708895,2.969739120744443,2.196387389225983,0.09339631817289945,0.4596693776710898,1.0961068246687098,8953615627744723.0,139.70374187700168,581.1828111416249
0.9409668891323213,0.6404930992435437,-0.0019858132339182375,1.5187394738243374,0.21291688180396467,0.28654786805694016,0.6102026742202378,9.073016026876314e+21,0.8758044423428993,1.8462591548804672,2.938371647442197,2.1486498775982596,0.10469582028532665,0.5636819123558671,1.034267798529263,8386319640492530.0,154.2140383559486,569.5116755247016
0.9056443402889771,0.6835631230151817,0.007262639375953454,1.8825700061845074,0.21484380370941694,0.25561017931703717,0.5054137540856862,1.2051966520830517e+22,0.956795444389457,1.7893293369024477,2.320811264259523,1.7981928886863872,0.06079565590736194,0.5467958664882371,0.7856167978837363,1.9585465082523856e+16,96.66178775202228,522.650325939319
0.9284046737481587,0.6125746834970995,-0.0020066314311180658,1.6513225802206766,0.20878587251143416,0.2728552576370611,0.4519408669018214,8.575766789104637e+21,0.9977512493337669,1.7200884767475704,2.1333872157405085,1.207207757541248,0.2268700043770418,0.354430983783157,0.4991500715781879,5.226297608718356e+16,64.08983393501236,284.13841672724203
0.9361808368712063,0.6327539008815263,-0.019309082005201546,1.3389259741588986,0.16248829514983026,0.3097432114302068,0.5204102311669392,9.66656653092197e+21,0.9548832249477509,1.9632998676056381,2.916544926131595,1.373544314189345,0.08245080745187226,0.5131983118526692,0.7149093607966484,2.0179250693513988e+16,70.31280931309917,302.8474972620317
0.9817136667865675,0.616444576836352,0.004869365573999274,1.5133340077848523,0.2048613010485109,0.18784096199021758,0.33026931058211983,2.842704728303782e+22,0.9643826532722046,1.9033209022209199,2.350162428945141,0.963366129989232,0.17034585489095347,0.3842662803921945,0.4404747722640516,9.962770469586734e+16,10.0,239.7535207147946
0.9603085486870538,0.6508765711965313,-0.008132593207385084,1.5464551327999239,0.2072848680190498,0.21939124428784734,0.5293706051016758,1.6519985719582694e+22,1.0809734844352676,1.7354808783165205,3.0186786189243344,1.7258069853080464,0.12973497282397997,0.38829456554740094,0.8979236388900449,1.2111536664691854e+16,106.61063269046174,427.8789848383776
0.8971087953391179,0.5768541810256836,-0.003898430544175937,1.3838647694803599,0.23419880812654986,0.30002725751693415,0.5866887650188393,1.167014542343031e+22,1.1070384276405028,1.7985770533400467,2.517283807413829,1.088963987074147,0.06189362854807398,0.20335446651195255,0.4286746405325391,6.913086456618117e+16,10.0,214.9345953028169
0.9597225190818438,0.6537695277208206,0.01457870567951476,1.2825566814129366,0.22217724581368065,0.3074048236521557,0.6698238927786504,2.244767112104677e+22,0.9885809808095952,1.7175378469060463,2.782047175303177,1.2633444409822983,0.08600290288297227,0.7359765148279023,0.6503085704180755,5.202478910426236e+16,61.06506389740795,310.04961552933236
0.9384475315875105,0.6555249932823691,-0.0013397847400879806,1.6393345072680268,0.23617581078752597,0.1936829625052613,0.5924646234016959,2.334254106010259e+22,0.999744424030284,1.8183992064712973,2.181086712363443,1.28498218624982,0.12559011688539523,0.5646276156773011,0.5080228550997052,8.217781423308605e+16,36.77605814921087,229.34368876711736
0.9296923399908212,0.6541268504341454,1.734935873873215e-05,1.4293050506393143,0.16990383825590077,0.3124921439122953,0.2433956938825395,2.932352278737735e+22,1.0631185533183343,1.8141754876553193,3.242920679571784,1.5064059375225374,0.1505748596620864,0.6838068665516142,0.706255874314203,3.609980888764229e+16,91.69374674844101,359.91236702247807
0.968350288665226,0.5669926066331762,0.005096672754635974,1.7373157427839974,0.17011938834757853,0.14711442335039737,0.639177813938429,2.0988775565651465e+22,0.8947250135309331,1.8334248766504055,1.9467359766806713,1.3153056821804872,0.1363736680084413,0.2707814843903597,0.6942508974156392,3.177612159118229e+16,82.97413203706812,402.78897221034026
0.9809299856748784,0.5915831182881405,0.005053339438740322,1.5512291648911751,0.2098429901249776,0.27502358074780314,0.6466949312853336,2.1285434216354427e+22,1.0037983042602052,1.9437653559528005,2.8376768647770563,1.2591753506016403,0.20370360211354677,0.42276728576495937,0.7117003364460609,6.254675217153214e+16,80.76896635242629,328.3006961371451
0.9779384035734859,0.6119733494390217,-0.009191977673777834,1.4788596769607398,0.23398555957518877,0.25875177141340017,0.4079364667162348,1.0849064603321025e+22,0.9776453313619492,1.8722479683246922,2.0357774801854926,1.3724065238401641,0.146925753848618,0.3735229620539348,0.6622482107906063,2.5922019513644164e+16,64.8473073370268,328.7773061956858
0.9248234743033208,0.5314578977585497,-0.0006029851553437442,1.1874899524781608,0.19398698232401868,0.22067549431094602,0.4599379530176013,1.657822937556682e+22,1.0282143986539436,1.7214168950824693,3.1792033733849636,1.7002169608856503,0.16436731609876645,0.45772968867793207,0.7863837076612952,1.6797912773982238e+16,109.12696765594194,491.4348000430375
0.9407236287244635,0.6797460104043007,0.00036152527925827137,1.7333476774441898,0.17779131389422248,0.2231381550543703,0.6439068465525213,1.5623271486110009e+22,0.8833569330751667,1.6908473828976422,1.8726610607806897,1.8621764776710723,0.12413654774090058,0.6044374756085497,0.8893223371570894,1.893574812794192e+16,129.3599817067062,512.5942014776965
0.9599379029421069,0.5993861733248912,0.0027202689662882695,1.5940290248967952,0.1519559839578155,0.2246126516862968,0.5055560842496195,5.377383414252518e+21,1.0364901167927798,1.8276735582257384,3.4145822849679566,1.4473460644196487,0.1266184506811606,0.4750116471949044,0.6729427636644654,4.925799825754217e+16,40.78492720441643,343.0982172615536
0.9792663538136708,0.6141963943802361,0.0028922194091661937,1.4827707921773956,0.21089087796995593,0.24183390317185266,0.4412462827274001,1.8688482045152587e+22,1.028364796363455,1.8707236456105274,3.3935180178133706,1.3972319026206692,0.13290052720445222,0.4473285107905395,0.6769796030183556,2.3353095379807584e+16,75.31677630305515,366.22277551745975
0.9356247728646413,0.5711497780136399,0.025874412287774574,1.4164562918629697,0.19661258558335162,0.3294414149836652,0.4248542137980426,7.217230647222542e+21,1.197948573596166,2.0,2.9433021828738704,1.3818899237827578,0.1765859052494156,0.6165063136661061,0.6734167132892419,4.421577233684085e+16,57.465454991747706,309.1466484748742
0.9444302307000855,0.5336561220316488,-0.011758597705872446,1.7898636813546882,0.18698161037508268,0.282924145498955,0.7634591683023007,2.208817353964178e+22,0.8706545940554159,1.6658008393684811,2.8953875494370735,0.5597410940838397,0.14192974075915873,0.5041827067232085,0.2,1.843283713118875e+17,10.0,199.34795427549352
0.9168099507798191,0.5697985057262615,0.009800916201979563,1.3903670448990717,0.22715570108279554,0.30737616520276945,0.5787477277289848,1.3269070793665315e+22,1.2314807921341104,1.887247829280691,2.852772036383406,1.5469831014217506,0.2289001027819268,0.3977470688559098,0.8379152326156226,1.884033206121277e+16,111.34042856553607,362.6071212408946
0.9141138012775798,0.6109602093816794,0.01183375805833059,1.4947028812546022,0.1973961613136767,0.23711691380461083,0.47213980234288505,1.3374281988432479e+22,1.1923608274714526,1.7499700260595605,2.1977869233462286,0.5768663911202053,0.08527938447614754,0.632207291238672,0.22115201580582527,2.345352883004103e+17,10.0,100.0
0.9743757746718259,0.6336714406376847,0.004927839739235272,1.6354617653085595,0.20002660658675503,0.2592103569622865,0.642862344148415,1.2582105982198759e+22,1.1283318119225225,1.9757375996699735,2.2637308779337766,1.5386395730164604,0.1940160463922104,0.5455024225493262,0.8317998377602563,2.4431337476283456e+16,117.39191691436677,329.9754420575635
0.9906872008571246,0.608089577030136,-0.006503153948730749,1.7676149960035061,0.22699621167773945,0.20713621451532643,0.49097677462648937,1.1968676637463108e+22,0.9494921005786148,1.7630714223481663,2.738453344205072,2.088551079899265,0.11310597942262732,0.2633312705516239,0.9325694487662272,4635766748737882.0,162.4173054271755,623.2449905093558
0.9478396963525899,0.6173362008120975,0.016646680302676263,1.517552043944333,0.2657220733808407,0.23886221116965192,0.6211409849090094,1.4264851709338896e+22,1.0984110318071953,1.917784898144529,3.1761714399521606,1.0420954322069291,0.20188861944780045,0.6307534773237278,0.532767814381466,8.145956913407616e+16,33.90327722518478,248.93412968400335
0.9801059869367607,0.5831486812659311,-0.02191982864740198,1.4397774538651187,0.18666612586097317,0.22790001691741865,0.5581232424340433,2.4292700466626427e+22,0.8273036917011954,2.0,2.8649742947108074,0.9320418078093919,0.13158730714612563,0.6779946039385559,0.48886429625399996,5.416078699987268e+16,10.0,202.9706905181021
0.9608490807514289,0.6248124283122714,-0.006832666972178264,1.5339891187167023,0.17371280676542172,0.26954556896672827,0.46613582102809326,9.61940202970929e+21,0.7963153210102587,1.8489166234334677,1.653788097420077,1.451486480730344,0.12404344538050882,0.4117860865509415,0.7429090413600486,1.5323394064420884e+16,98.75021228080519,392.949533738389
0.9306464073618462,0.6741416433192953,0.011716821972228113,1.6856705994436005,0.17032823091262184,0.22172582440910032,0.5498301212203911,1.5930691702936708e+22,0.9423730645792732,1.724935229476247,2.8761822913907777,0.868259064011557,0.1660320597007193,0.5069251796759136,0.45811004692911034,7.199041694658197e+16,10.0,100.0
0.9608418681652524,0.6352394721219493,-0.003701116034225179,1.7194092327894803,0.21430472515351082,0.21652540272130177,0.5538723273101862,4.19048159058352e+22,0.9027571738813762,1.7401040325695747,2.248221451308245,1.0200017402642936,0.10899828062143724,0.15063484356498597,0.34561237961272384,8.087766070366451e+16,10.0,174.45918059844908
0.996141096993979,0.640477094412647,0.015964645248001858,1.3437261276431929,0.16728443037887258,0.26585403676980596,0.5800823339484926,1.1632880543222993e+22,0.8035090598003733,1.704809439169893,2.8578854360708434,2.0090784183681554,0.10309993019228086,0.2324165881512631,0.9730508881302984,1.189467610641657e+16,141.7164662844686,552.4376012480741
0.9489252188267014,0.6147008199653315,-0.015118047446784005,1.5672410180565515,0.18880332947850087,0.24785932132512717,0.6628415205095299,1.573179196990694e+22,1.1620179107934383,1.7340130062370032,2.205930079287455,1.3932221585027487,0.2016416197529492,0.46533944477637057,0.660056887540147,2.7587444488913348e+16,86.26248667347306,405.60607571661797
0.9969393096744201,0.5248422465200199,-0.01112101893948008,1.3348601886557903,0.19144160059133347,0.22197863765719636,0.7211836984582178,2.3351092193137758e+22,0.9284389096361979,1.7287795243700141,2.9662446170041026,0.7689667487283689,0.11187862297147244,0.6189078101815096,0.3057360437662848,1.0308557081530274e+17,10.0,261.10477326350633
0.8714076468773077,0.5477666734684378,-0.005316381701269749,1.682632575646591,0.24669197272015148,0.21613423475515398,0.5411142971060922,4.334180083502494e+22,1.0465189216613229,2.0,2.8586338017934163,1.8530901959451451,0.18094568657358473,0.3892933678492991,0.9084284070803715,8720269237268591.0,141.66826925873426,524.5800610910131
0.9746570751312567,0.6227437900331921,0.004173992775365288,1.613357585087473,0.23578580655290698,0.2219652089796807,0.3091983839817429,3.2387747479997666e+22,1.2813867204964309,1.7223749482955746,2.4595666835845713,1.1398157408116292,0.05086115735497894,0.4208255516738793,0.5031525916164551,5.196799064023036e+16,14.254804933905502,170.3354978057908
0.9526114120471451,0.5994530474019957,-0.0022202015038002296,1.4118221553573906,0.15389854411840337,0.28258458107594786,0.5876652904441364,1.4856704097236646e+22,0.988786907360355,1.8147240645945057,1.9571967401593375,1.940273629406514,0.16240455420021818,0.5887940745795898,0.8916718126543381,1.5614516550831972e+16,146.98723833261494,583.4126541374982
0.941029779486024,0.6219921443236414,-0.004903992525624211,1.7801218355076747,0.24754472773455813,0.266701125694504,0.4739242007935222,1.899137065142503e+22,0.8714892897129141,1.8434362687167396,3.126893122076901,1.057622443487556,0.16621218157406947,0.6646605135938943,0.5403721874766163,4.510899216930319e+16,45.25839009185975,369.6357308241933
0.952752823296065,0.6838211708922036,0.01420396431098524,1.600252022001108,0.16351546341920242,0.21979291499294282,0.3308777466735504,1.4401152013323993e+22,1.1866727038027294,1.8399877061825551,2.6051657140317297,1.8098075271456258,0.17753088389302163,0.645228709985314,0.8397692504534484,1.4996167152379674e+16,160.3118261184674,563.1151585535158
0.8903729325619731,0.6363017999614666,0.015134449753891508,1.5837788720699943,0.2048087302229017,0.22138436716248153,0.5690695035418285,2.6211246325160055e+22,0.9853296771158443,1.9821470387239963,2.4428147648240497,2.211684088284588,0.12603086840937083,0.6273811519951888,1.0604342886495184,8668434879671474.0,152.66211452389703,524.2582328482581
0.9434098433648745,0.6629443102871411,-0.004143797657075556,1.5231332776481061,0.17496369239691267,0.2041066679185186,0.5439403027982597,1.5001237764010351e+22,1.0848702393408651,1.6549662038740767,2.5980123811773197,1.5289574422786072,0.1558690766646032,0.3386115216009976,0.7325273249067215,1.6882351295779426e+16,69.76252046343143,412.98872134781084
0.9607133771453523,0.6047340694735365,-0.017097678073296624,1.5487943098498016,0.18835086174170937,0.23426966937422453,0.41944584329460705,3.471032284708781e+22,0.7279758127210276,1.6716656805551622,1.8933880392594984,1.7469464052957182,0.16955540031729088,0.38402378181116265,0.916144568393954,1.1608728204450156e+16,135.13935996168712,491.7098589858157
0.9943368213422454,0.5596392161257779,-0.0215748382918738,1.4927776247865818,0.17058773163963345,0.25491817010995965,0.38140757944541737,6.514861008583202e+21,1.0296841495546496,1.7077923381813747,2.8409870677774243,1.3828867018005793,0.01109036345737155,0.4461405450041651,0.6349755419107489,3.0299904876921096e+16,53.172170497449606,348.1756698781257
